max_depth	min_samples_leaf	Accuracy
93	9	0.9695493300852619
93	11	0.9585870889159561
93	13	0.9567600487210719
93	15	0.9549330085261876
93	17	0.9524969549330086
93	19	0.9433617539585871
93	21	0.940925700365408
93	23	0.9378806333739342
93	25	0.9348355663824605
93	27	0.9342265529841657
93	29	0.9330085261875761
93	31	0.9287454323995128
93	33	0.9287454323995128
93	35	0.9275274056029232
93	37	0.9244823386114495
93	39	0.9214372716199757
93	41	0.9208282582216809
93	43	0.9196102314250914
93	45	0.9196102314250914
93	47	0.9171741778319124
93	49	0.915347137637028
93	51	0.9104750304506699
93	53	0.9043848964677222
93	55	0.9019488428745432
93	57	0.8989037758830695
93	59	0.8976857490864799
93	61	0.8946406820950061
93	63	0.8842874543239951
93	65	0.8842874543239951
93	67	0.8836784409257004
93	69	0.8836784409257004
93	71	0.8836784409257004
93	73	0.8836784409257004
93	75	0.8836784409257004
93	77	0.8806333739342266
93	79	0.8806333739342266
93	81	0.8806333739342266
93	83	0.8781973203410475
93	85	0.8781973203410475
93	87	0.8781973203410475
93	89	0.8781973203410475
93	91	0.8775883069427527
93	93	0.8763702801461632
93	95	0.8751522533495737
93	97	0.8739342265529841
93	99	0.8647990255785627
93	101	0.8647990255785627
95	5	0.9866017052375152
95	7	0.976857490864799
95	9	0.9695493300852619
95	11	0.9585870889159561
95	13	0.9567600487210719
95	15	0.9549330085261876
95	17	0.9524969549330086
95	19	0.9433617539585871
95	21	0.940925700365408
95	23	0.9378806333739342
95	25	0.9348355663824605
95	27	0.9342265529841657
95	29	0.9330085261875761
95	31	0.9287454323995128
95	33	0.9287454323995128
95	35	0.9275274056029232
95	37	0.9244823386114495
95	39	0.9214372716199757
95	41	0.9208282582216809
95	43	0.9196102314250914
95	45	0.9196102314250914
95	47	0.9171741778319124
95	49	0.915347137637028
95	51	0.9104750304506699
95	53	0.9043848964677222
95	55	0.9019488428745432
95	57	0.8989037758830695
95	59	0.8976857490864799
95	61	0.8946406820950061
95	63	0.8842874543239951
95	65	0.8842874543239951
95	67	0.8836784409257004
95	69	0.8836784409257004
95	71	0.8836784409257004
95	73	0.8836784409257004
95	75	0.8836784409257004
95	77	0.8806333739342266
95	79	0.8806333739342266
95	81	0.8806333739342266
95	83	0.8781973203410475
95	85	0.8781973203410475
95	87	0.8781973203410475
95	89	0.8781973203410475
95	91	0.8775883069427527
95	93	0.8763702801461632
95	95	0.8751522533495737
95	97	0.8739342265529841
95	99	0.8647990255785627
95	101	0.8647990255785627
97	5	0.9866017052375152
97	7	0.976857490864799
97	9	0.9695493300852619
97	11	0.9585870889159561
97	13	0.9567600487210719
97	15	0.9549330085261876
97	17	0.9524969549330086
97	19	0.9433617539585871
97	21	0.940925700365408
97	23	0.9378806333739342
97	25	0.9348355663824605
97	27	0.9342265529841657
97	29	0.9330085261875761
97	31	0.9287454323995128
97	33	0.9287454323995128
97	35	0.9275274056029232
97	37	0.9244823386114495
97	39	0.9214372716199757
97	41	0.9208282582216809
97	43	0.9196102314250914
97	45	0.9196102314250914
97	47	0.9171741778319124
97	49	0.915347137637028
97	51	0.9104750304506699
97	53	0.9043848964677222
97	55	0.9019488428745432
97	57	0.8989037758830695
97	59	0.8976857490864799
97	61	0.8946406820950061
97	63	0.8842874543239951
97	65	0.8842874543239951
97	67	0.8836784409257004
97	69	0.8836784409257004
97	71	0.8836784409257004
97	73	0.8836784409257004
97	75	0.8836784409257004
97	77	0.8806333739342266
97	79	0.8806333739342266
97	81	0.8806333739342266
97	83	0.8781973203410475
97	85	0.8781973203410475
97	87	0.8781973203410475
97	89	0.8781973203410475
97	91	0.8775883069427527
97	93	0.8763702801461632
97	95	0.8751522533495737
97	97	0.8739342265529841
97	99	0.8647990255785627
97	101	0.8647990255785627
99	5	0.9866017052375152
99	7	0.976857490864799
99	9	0.9695493300852619
99	11	0.9585870889159561
99	13	0.9567600487210719
99	15	0.9549330085261876
99	17	0.9524969549330086
99	19	0.9433617539585871
99	21	0.940925700365408
99	23	0.9378806333739342
99	25	0.9348355663824605
99	27	0.9342265529841657
99	29	0.9330085261875761
99	31	0.9287454323995128
99	33	0.9287454323995128
99	35	0.9275274056029232
99	37	0.9244823386114495
99	39	0.9214372716199757
99	41	0.9208282582216809
99	43	0.9196102314250914
99	45	0.9196102314250914
99	47	0.9171741778319124
99	49	0.915347137637028
99	51	0.9104750304506699
99	53	0.9043848964677222
99	55	0.9019488428745432
99	57	0.8989037758830695
99	59	0.8976857490864799
99	61	0.8946406820950061
99	63	0.8842874543239951
99	65	0.8842874543239951
99	67	0.8836784409257004
99	69	0.8836784409257004
99	71	0.8836784409257004
99	73	0.8836784409257004
99	75	0.8836784409257004
99	77	0.8806333739342266
99	79	0.8806333739342266
99	81	0.8806333739342266
99	83	0.8781973203410475
99	85	0.8781973203410475
99	87	0.8781973203410475
99	89	0.8781973203410475
99	91	0.8775883069427527
99	93	0.8763702801461632
99	95	0.8751522533495737
99	97	0.8739342265529841
99	99	0.8647990255785627
99	101	0.8647990255785627
101	5	0.9866017052375152
101	7	0.976857490864799
101	9	0.9695493300852619
101	11	0.9585870889159561
101	13	0.9567600487210719
101	15	0.9549330085261876
101	17	0.9524969549330086
101	19	0.9433617539585871
101	21	0.940925700365408
101	23	0.9378806333739342
101	25	0.9348355663824605
101	27	0.9342265529841657
101	29	0.9330085261875761
101	31	0.9287454323995128
101	33	0.9287454323995128
101	35	0.9275274056029232
101	37	0.9244823386114495
101	39	0.9214372716199757
101	41	0.9208282582216809
101	43	0.9196102314250914
101	45	0.9196102314250914
101	47	0.9171741778319124
101	49	0.915347137637028
101	51	0.9104750304506699
101	53	0.9043848964677222
101	55	0.9019488428745432
101	57	0.8989037758830695
101	59	0.8976857490864799
101	61	0.8946406820950061
101	63	0.8842874543239951
101	65	0.8842874543239951
101	67	0.8836784409257004
101	69	0.8836784409257004
101	71	0.8836784409257004
101	73	0.8836784409257004
101	75	0.8836784409257004
101	77	0.8806333739342266
101	79	0.8806333739342266
101	81	0.8806333739342266
101	83	0.8781973203410475
101	85	0.8781973203410475
101	87	0.8781973203410475
101	89	0.8781973203410475
101	91	0.8775883069427527
101	93	0.8763702801461632
101	95	0.8751522533495737
101	97	0.8739342265529841
101	99	0.8647990255785627
101	101	0.8647990255785627
